"GeoFIPS","GeoName","Region","ComponentId","ComponentName","IndustryId","IndustryClassification","Description","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"31700","Manchester-Nashua, NH (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","1","...","All industry total",15417,16430,17979,18855,20109,20629,21207,21688,21632,21483,22662,22948,23516,24690,25442
"31700","Manchester-Nashua, NH (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","2","..."," Private industries",13911,14843,16221,17027,18159,18601,19037,19420,19381,19103,20341,20632,21223,22332,23050
"31700","Manchester-Nashua, NH (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","3","11","  Agriculture, forestry, fishing, and hunting",22,24,25,26,22,25,17,12,11,12,10,12,17,13,13
"31700","Manchester-Nashua, NH (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","4","111-112","   Farms",10,10,10,11,6,6,2,"(L)","(L)","(L)","(L)","(L)",6,"(L)","(NA)"
"31700","Manchester-Nashua, NH (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","5","113-115","   Forestry, fishing, and related activities",12,13,15,16,16,18,15,12,11,12,10,12,12,13,"(NA)"
"31700","Manchester-Nashua, NH (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","6","21","  Mining",5,6,7,7,8,10,12,11,8,7,6,10,7,8,"(D)"
"31700","Manchester-Nashua, NH (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","7","211","   Oil and gas extraction","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(NA)"
"31700","Manchester-Nashua, NH (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","8","212","   Mining, except oil and gas",5,6,7,7,8,10,12,11,8,7,6,10,7,8,"(NA)"
"31700","Manchester-Nashua, NH (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","9","213","   Support activities for mining","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(NA)"
"31700","Manchester-Nashua, NH (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","10","22","  Utilities",157,126,"(D)","(D)",139,106,114,125,146,159,163,134,139,"(D)","(D)"
"31700","Manchester-Nashua, NH (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","11","23","  Construction",678,700,726,807,836,842,780,686,638,616,633,648,677,730,"(D)"
