"GeoFIPS","GeoName","Region","ComponentId","ComponentName","IndustryId","IndustryClassification","Description","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"19300","Daphne-Fairhope-Foley, AL (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","1","...","All industry total",3339,3540,3744,4198,4518,4897,5283,5533,5556,5611,5723,5877,6190,6443,6824
"19300","Daphne-Fairhope-Foley, AL (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","2","..."," Private industries",2971,3148,3312,3715,4015,4396,4715,4935,4948,4999,5107,5258,5565,5804,6175
"19300","Daphne-Fairhope-Foley, AL (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","3","11","  Agriculture, forestry, fishing, and hunting",24,15,35,38,25,42,39,30,41,28,37,43,66,46,47
"19300","Daphne-Fairhope-Foley, AL (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","4","111-112","   Farms",12,4,23,26,12,27,26,18,29,11,21,26,50,29,"(NA)"
"19300","Daphne-Fairhope-Foley, AL (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","5","113-115","   Forestry, fishing, and related activities",11,11,12,12,12,15,13,12,12,17,15,17,16,16,"(NA)"
"19300","Daphne-Fairhope-Foley, AL (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","6","21","  Mining",5,3,4,4,6,7,7,13,10,10,17,19,17,18,15
"19300","Daphne-Fairhope-Foley, AL (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","7","211","   Oil and gas extraction","(D)","(D)","(D)","(D)","(D)","(D)","(D)",3,1,1,2,3,3,"(D)","(NA)"
"19300","Daphne-Fairhope-Foley, AL (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","8","212","   Mining, except oil and gas",3,2,2,3,6,"(D)","(D)","(D)","(D)",9,13,13,10,"(D)","(NA)"
"19300","Daphne-Fairhope-Foley, AL (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","9","213","   Support activities for mining","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(L)",2,3,4,"(D)","(NA)"
"19300","Daphne-Fairhope-Foley, AL (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","10","22","  Utilities",37,38,40,48,51,60,61,68,71,78,77,73,74,83,84
