"GeoFIPS","GeoName","Region","ComponentId","ComponentName","IndustryId","IndustryClassification","Description","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"14500","Boulder, CO (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","1","...","All industry total",15848,14386,14646,15348,16107,16717,17821,18163,18150,18722,19338,20348,21310,22243,23414
"14500","Boulder, CO (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","2","..."," Private industries",14135,12611,12807,13457,14121,14719,15822,16035,15967,16468,17094,18042,18944,19776,20861
"14500","Boulder, CO (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","3","11","  Agriculture, forestry, fishing, and hunting",19,21,15,24,19,20,17,18,27,24,37,22,25,25,25
"14500","Boulder, CO (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","4","111-112","   Farms",16,18,11,20,15,15,13,10,20,17,30,14,18,17,"(NA)"
"14500","Boulder, CO (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","5","113-115","   Forestry, fishing, and related activities",3,3,3,4,4,5,4,7,7,8,8,7,7,8,"(NA)"
"14500","Boulder, CO (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","6","21","  Mining",40,40,68,91,176,219,270,238,105,100,121,115,132,153,131
"14500","Boulder, CO (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","7","211","   Oil and gas extraction","(D)","(D)",24,"(D)","(D)","(D)","(D)","(D)",31,34,52,"(D)",79,83,"(NA)"
"14500","Boulder, CO (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","8","212","   Mining, except oil and gas",25,"(D)",36,44,79,77,80,68,69,61,61,"(D)",49,57,"(NA)"
"14500","Boulder, CO (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","9","213","   Support activities for mining","(D)","(D)",8,"(D)","(D)","(D)","(D)","(D)",5,5,8,"(D)",4,13,"(NA)"
"14500","Boulder, CO (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","10","22","  Utilities",65,64,78,81,75,76,90,102,102,139,153,158,152,159,175
"14500","Boulder, CO (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","11","23","  Construction",651,573,549,570,572,570,587,580,530,487,477,495,514,567,618
"14500","Boulder, CO (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","12","31-33","  Manufacturing",2510,2413,2467,2566,2669,2793,2736,2649,3130,3088,3143,3237,3424,3407,3636
"14500","Boulder, CO (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","13","...","   Durable goods manufacturing","(D)",1787,"(D)","(D)","(D)","(D)","(D)","(D)","(D)",1908,2015,2316,2607,2531,2787
"14500","Boulder, CO (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","14","321","    Wood products manufacturing",36,27,17,28,29,23,19,15,13,16,12,"(D)",18,19,"(NA)"
"14500","Boulder, CO (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","15","327","    Nonmetallic mineral products manufacturing",47,37,36,43,44,45,39,38,29,28,25,"(D)",33,35,"(NA)"
"14500","Boulder, CO (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","16","331","    Primary metals manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"14500","Boulder, CO (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","17","332","    Fabricated metal products",74,63,67,60,70,81,99,93,73,82,96,"(D)",103,86,"(NA)"
"14500","Boulder, CO (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","18","333","    Machinery manufacturing",64,61,52,59,64,73,98,115,100,106,129,"(D)",101,91,"(NA)"
"14500","Boulder, CO (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","19","334","    Computer and electronic products manufacturing",1162,1390,1503,1575,1637,1613,1404,1171,1158,1414,1461,"(D)",2012,2003,"(NA)"
"14500","Boulder, CO (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","20","335","    Electrical equipment, appliance, and components manufacturing",13,19,25,27,36,41,42,46,44,50,64,"(D)",153,117,"(NA)"
"14500","Boulder, CO (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","21","3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing","(D)","(D)","(D)",7,7,8,6,1,1,"(D)","(D)","(D)","(D)","(D)","(NA)"
