"GeoFIPS","GeoName","Region","ComponentId","ComponentName","IndustryId","IndustryClassification","Description","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","1","...","All industry total",8449,8901,9674,10555,11473,12492,13197,13764,14134,14929,15604,16449,17385,18333,18805
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","2","..."," Private industries",6475,6762,7365,8126,8875,9772,10237,10615,10770,11387,12035,12716,13528,14306,14644
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","3","11","  Agriculture, forestry, fishing, and hunting",240,245,302,321,323,312,309,255,254,357,285,346,278,308,262
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","4","111-112","   Farms",167,164,217,224,224,196,182,139,124,213,128,183,134,155,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","5","113-115","   Forestry, fishing, and related activities",73,81,86,97,99,116,127,116,130,145,158,163,144,153,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","6","21","  Mining",172,140,179,193,264,381,460,517,339,378,500,579,638,682,497
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","7","211","   Oil and gas extraction",37,37,66,"(D)","(D)","(D)",153,174,127,133,176,205,272,"(D)","(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","8","212","   Mining, except oil and gas",7,7,9,"(D)","(D)","(D)",13,13,13,14,15,15,11,"(D)","(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","9","213","   Support activities for mining",127,96,105,115,155,250,293,330,199,231,309,359,355,384,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","10","22","  Utilities",124,129,142,152,157,178,168,151,186,202,186,189,205,203,232
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","11","23","  Construction",413,460,514,566,605,646,678,643,626,616,617,684,708,761,724
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","12","31-33","  Manufacturing",613,555,522,571,541,578,587,522,489,496,538,580,748,756,821
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","13","...","   Durable goods manufacturing","(D)",216,218,232,244,260,283,274,241,252,288,318,452,479,522
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","14","321","    Wood products manufacturing",17,22,25,22,13,11,10,8,6,5,4,4,"(D)","(D)","(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","15","327","    Nonmetallic mineral products manufacturing",27,28,33,41,50,56,57,58,40,33,31,33,35,45,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","16","331","    Primary metals manufacturing",10,9,8,13,11,13,22,26,15,21,20,20,16,16,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","17","332","    Fabricated metal products",25,24,25,26,29,34,47,41,42,38,52,69,83,94,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","18","333","    Machinery manufacturing",23,21,26,37,40,44,28,22,12,13,25,18,98,103,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","19","334","    Computer and electronic products manufacturing",17,11,9,8,10,13,11,13,14,20,17,15,15,15,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","20","335","    Electrical equipment, appliance, and components manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","21","3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing",69,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",39,41,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","22","3364-3366, 3369","    Other transportation equipment manufacturing",15,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",100,106,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","23","337","    Furniture and related products manufacturing",9,11,13,17,20,25,26,21,27,37,34,31,31,22,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","24","339","    Miscellaneous manufacturing",10,9,10,11,14,11,13,14,15,14,15,23,30,31,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","25","...","   Nondurable goods manufacturing","(D)",339,304,338,297,319,305,249,248,244,250,262,297,276,299
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","26","311-312","    Food and beverage and tobacco products manufacturing",160,164,152,182,162,189,170,139,145,134,132,"(D)","(D)","(D)","(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","27","313-314","    Textile mills and textile product mills","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",2,3,"(D)","(D)",3,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","28","315-316","    Apparel and leather and allied products manufacturing",112,61,33,21,22,10,8,9,4,"(D)","(D)",7,9,8,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","29","322","    Paper products manufacturing",61,58,57,61,52,55,53,51,56,60,62,60,60,53,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","30","323","    Printing and related support activities",4,3,4,4,5,4,4,4,3,4,5,6,8,7,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","31","324","    Petroleum and coal products manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","32","325","    Chemical products manufacturing",3,4,5,6,6,7,8,8,8,8,7,8,8,7,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","33","326","    Plastics and rubber products manufacturing",32,26,30,30,20,23,20,14,9,8,9,11,24,27,"(NA)"
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","34","42","  Wholesale trade",451,503,579,669,779,875,932,981,965,1007,1105,1234,1379,1479,1611
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","35","44-45","  Retail trade",1036,1096,1166,1226,1357,1460,1563,1559,1615,1726,1833,2004,2074,2193,2270
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","36","48-49","  Transportation and warehousing",324,318,338,411,427,493,490,613,576,666,765,753,807,856,892
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","37","481","   Air transportation","(D)","(D)","(D)",6,6,7,9,9,8,8,8,8,9,9,"(NA)"
