"GeoFIPS","GeoName","Region","ComponentId","ComponentName","IndustryId","IndustryClassification","Description","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"43340","Shreveport-Bossier City, LA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","1","...","All industry total",13436,13517,15086,16792,18731,20451,20183,22232,19811,22131,23532,23115,22030,22308,21190
"43340","Shreveport-Bossier City, LA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","2","..."," Private industries",11456,11377,12768,14312,16142,17735,17412,19412,16835,18944,20202,19763,18821,19264,18139
"43340","Shreveport-Bossier City, LA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","3","11","  Agriculture, forestry, fishing, and hunting",51,54,61,71,60,72,76,57,62,60,62,"(D)",86,77,78
"43340","Shreveport-Bossier City, LA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","4","111-112","   Farms",20,20,26,37,25,30,29,"(L)",3,11,16,26,34,22,"(NA)"
"43340","Shreveport-Bossier City, LA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","5","113-115","   Forestry, fishing, and related activities",31,33,35,34,36,42,48,57,59,49,46,"(D)",52,56,"(NA)"
"43340","Shreveport-Bossier City, LA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","6","21","  Mining",2221,1783,2299,2827,3638,4613,4045,5664,3433,4364,5009,3941,3482,3119,1797
"43340","Shreveport-Bossier City, LA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","7","211","   Oil and gas extraction","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"43340","Shreveport-Bossier City, LA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","8","212","   Mining, except oil and gas","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"43340","Shreveport-Bossier City, LA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","9","213","   Support activities for mining","(D)","(D)","(D)",169,241,424,448,585,508,670,814,626,445,393,"(NA)"
"43340","Shreveport-Bossier City, LA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","10","22","  Utilities",377,317,326,347,366,453,455,480,433,539,530,451,457,482,478
"43340","Shreveport-Bossier City, LA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","11","23","  Construction",455,453,486,525,595,645,746,799,741,816,780,779,762,"(D)","(D)"
"43340","Shreveport-Bossier City, LA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","12","31-33","  Manufacturing",1519,1596,2280,2849,3389,3200,2726,2395,2009,2660,3327,"(D)",2562,"(D)","(D)"
