"GeoFIPS","GeoName","Region","ComponentId","ComponentName","IndustryId","IndustryClassification","Description","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"48700","Williamsport, PA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","1","...","All industry total",3121,3125,3190,3366,3485,3604,3662,3669,3689,3925,4327,4532,4675,4950,4938
"48700","Williamsport, PA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","2","..."," Private industries",2666,2650,2692,2838,2942,3030,3063,3045,3038,3245,3633,3852,3985,4240,4214
"48700","Williamsport, PA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","3","11","  Agriculture, forestry, fishing, and hunting",26,24,33,46,42,43,29,17,8,17,29,31,28,35,26
"48700","Williamsport, PA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","4","111-112","   Farms",18,16,26,39,35,34,22,12,4,12,24,24,21,27,"(NA)"
"48700","Williamsport, PA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","5","113-115","   Forestry, fishing, and related activities",8,7,7,7,8,8,6,5,4,5,5,7,7,8,"(NA)"
"48700","Williamsport, PA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","6","21","  Mining",19,18,21,23,21,24,31,34,40,130,287,391,411,464,348
"48700","Williamsport, PA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","7","211","   Oil and gas extraction","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(D)","(D)",44,52,73,"(D)","(NA)"
"48700","Williamsport, PA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","8","212","   Mining, except oil and gas","(D)","(D)","(D)","(D)",21,24,31,34,36,"(D)",41,40,38,"(D)","(NA)"
"48700","Williamsport, PA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","9","213","   Support activities for mining","(D)","(D)","(D)","(D)","(L)","(L)","(L)","(L)","(D)",76,202,299,301,341,"(NA)"
"48700","Williamsport, PA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","10","22","  Utilities",44,41,42,50,17,14,"(D)","(D)","(D)",14,13,"(D)","(D)","(D)",40
"48700","Williamsport, PA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","11","23","  Construction",103,112,110,120,137,138,143,141,132,153,201,242,208,212,242
"48700","Williamsport, PA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","12","31-33","  Manufacturing",944,951,897,884,946,972,964,963,922,918,978,912,930,936,945
"48700","Williamsport, PA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","13","...","   Durable goods manufacturing",512,447,455,483,"(D)",584,551,555,463,483,569,502,489,481,486
"48700","Williamsport, PA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","14","321","    Wood products manufacturing",53,54,59,63,69,60,51,44,35,35,36,33,33,36,"(NA)"
"48700","Williamsport, PA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","15","327","    Nonmetallic mineral products manufacturing",7,7,5,6,9,9,8,10,7,18,47,8,9,11,"(NA)"
"48700","Williamsport, PA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","16","331","    Primary metals manufacturing",27,34,57,85,169,178,151,147,96,103,137,132,80,74,"(NA)"
"48700","Williamsport, PA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","17","332","    Fabricated metal products",120,93,62,70,78,80,86,77,68,74,86,89,83,96,"(NA)"
"48700","Williamsport, PA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","18","333","    Machinery manufacturing",85,88,73,75,81,76,80,81,83,71,78,68,86,83,"(NA)"
"48700","Williamsport, PA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","19","334","    Computer and electronic products manufacturing",38,"(D)",33,40,41,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"48700","Williamsport, PA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","20","335","    Electrical equipment, appliance, and components manufacturing","(D)","(D)","(D)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(NA)"
"48700","Williamsport, PA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","21","3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing","(D)","(D)","(D)","(D)",7,"(D)","(D)",9,"(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"48700","Williamsport, PA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","22","3364-3366, 3369","    Other transportation equipment manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"48700","Williamsport, PA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","23","337","    Furniture and related products manufacturing",94,83,101,78,50,52,53,51,44,44,42,29,35,32,"(NA)"
"48700","Williamsport, PA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","24","339","    Miscellaneous manufacturing",14,7,14,15,13,15,12,13,12,9,6,5,10,11,"(NA)"
"48700","Williamsport, PA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","25","...","   Nondurable goods manufacturing",431,504,442,401,"(D)",389,413,408,459,435,408,410,441,455,458
"48700","Williamsport, PA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","26","311-312","    Food and beverage and tobacco products manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
